Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;EFA_weighted;EFA_km_weighted;EFA_WTT_weighted;EFA_WTT_km_weighted;EFA_WTW_weighted;EFA_WTW_km_weighted
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,6-7h,0-1km;36.12154007;;8.167399406;;44.28894043;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,7-8h,0-1km;41.50194931;;9.423920631;;50.92586899;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,8-9h,0-1km;46.88237;;10.68044281;;57.56281281;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,9-10h,0-1km;52.26277924;;11.9369669;;64.19974518;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,10-11h,0-1km;57.64319611;;13.19348907;;70.83668518;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,11-12h,0-1km;63.02360916;;14.45001221;;77.47361755;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,>12h,0-1km;65.73929596;;15.08430767;;80.82360077;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,0-1h,1-2km;7.835350513;;1.769385695;;9.604736328;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,1-2h,1-2km;20.35654259;;4.59964323;;24.95618629;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,2-3h,1-2km;31.67054558;;7.21982193;;38.8903656;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,3-4h,1-2km;43.43369675;;9.966424942;;53.4001236;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,4-5h,1-2km;55.20484924;;12.72656059;;67.93141174;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,5-6h,1-2km;67.21322632;;15.55468369;;82.76791382;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,6-7h,1-2km;79.22158813;;18.38280869;;97.60440063;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,7-8h,1-2km;91.22999573;;21.21093369;;112.4409332;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,8-9h,1-2km;103.2383652;;24.03905869;;127.27742;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,9-10h,1-2km;115.2467804;;26.86717987;;142.1139526;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;127.255127;;29.6953125;;156.9504395;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;139.2635651;;32.52343369;;171.7870026;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;145.3249969;;33.95107269;;179.276062;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;HC;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NOx;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PN;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2(total);Urban;TØ,>12h,0-1km;0;;;;;
