PersonId	TripId	xCoordOrigin	yCoordOrigin	xCoordDestination	yCoordDestination	activityDuration	mode	activityType
4837	1	692392.2076704059	249702.07121464037	700416.4550915317	250688.73932913816	3600.0	car	home
4837	2	700416.4550915317	250688.73932913816	694096.3952277268	248804.603628336	28800.0	car	work
4837	3	694096.3952277268	248804.603628336	700416.4550915317	250688.73932913816	7200.0	car	home
4837	4	700416.4550915317	250688.73932913816	701122.3866480239	243554.26527568564	10800.0	car	leisure
4837	5	701122.3866480239	243554.26527568564	700416.4550915317	250688.73932913816	2420.0	car	home
4840	0	721697.4679907408	229136.50407654056	726243.5720988518	221682.3041232537	10800.0	car	work
4840	1	726243.5720988518	221682.3041232537	721697.4679907408	229136.50407654056	50169.0	car	home
4844	0	696363.6877266585	225275.84777499238	695833.7989693575	225642.92347206664	3600.0	car	shop
4844	1	695833.7989693575	225642.92347206664	701178.3308250298	219580.81636695453	1800.0	car	leisure
4844	2	701178.3308250298	219580.81636695453	696666.8920633191	225654.3590391529	3600.0	car	shop
4844	3	696666.8920633191	225654.3590391529	696363.6877266585	225275.84777499238	1800.0	car	home
4844	4	696363.6877266585	225275.84777499238	701513.9008201446	219310.38402178398	14400.0	car	leisure
4844	5	701513.9008201446	219310.38402178398	699491.3622113242	220816.94322940105	1800.0	car	work
4844	6	699491.3622113242	220816.94322940105	701513.1283132688	219203.37220206502	14400.0	car	leisure
4844	7	701513.1283132688	219203.37220206502	696363.6877266585	225275.84777499238	12382.0	car	home
4845	0	679666.5124040131	250283.06193566337	683332.5337798244	248450.56206379444	14400.0	car	work
4845	1	683332.5337798244	248450.56206379444	682993.9511459863	247454.46969702272	3600.0	car	leisure
4845	2	682993.9511459863	247454.46969702272	684306.6127602077	248589.45649685242	18000.0	car	work
4845	3	684306.6127602077	248589.45649685242	679666.5124040131	250283.06193566337	19469.0	car	home
4850	0	643077.0312214438	261824.05616456157	643656.622043768	262253.19564843323	39600.0	car	work
4850	1	643656.622043768	262253.19564843323	643077.0312214438	261824.05616456157	26197.0	car	home
4854	0	658727.2221207866	225103.4088299146	656354.4603322768	234137.15642804955	1800.0	car	shop
4854	1	656354.4603322768	234137.15642804955	658727.2221207866	225103.4088299146	31616.0	car	home
4857	0	720487.6077837754	257518.14342061535	720914.8128024659	258103.33969025116	1800.0	car	leisure
4857	1	720914.8128024659	258103.33969025116	718405.187713487	258999.16048689155	25200.0	car	work
4857	2	718405.187713487	258999.16048689155	717905.8438240384	258012.39105118235	7200.0	car	shop
4857	3	717905.8438240384	258012.39105118235	721187.2336137212	258403.54128101395	3600.0	car	education
4857	4	721187.2336137212	258403.54128101395	720487.6077837754	257518.14342061535	23695.0	car	home
4861	0	698688.3362577944	220043.3021304693	699286.9005751691	220170.21091795442	18000.0	car	work
4861	1	699286.9005751691	220170.21091795442	696438.685766443	225801.06596755306	3600.0	car	shop
4861	2	696438.685766443	225801.06596755306	698837.6587510183	220327.09549406692	25200.0	car	work
4861	3	698837.6587510183	220327.09549406692	701723.9722212547	219533.74789735567	3600.0	car	leisure
4861	4	701723.9722212547	219533.74789735567	698688.3362577944	220043.3021304693	6971.0	car	home
4864	0	678780.1778818688	248108.60680410836	681036.2149249642	248455.90401568526	10800.0	car	shop
4864	1	681036.2149249642	248455.90401568526	684567.9478575685	251103.49402112197	14400.0	car	work
4864	2	684567.9478575685	251103.49402112197	683219.41838606	251676.9715205437	1800.0	car	shop
4864	3	683219.41838606	251676.9715205437	681065.589166926	247925.15394736148	7200.0	car	leisure
4864	4	681065.589166926	247925.15394736148	678780.1778818688	248108.60680410836	21219.0	car	home
4868	0	736338.1317673636	265320.85380774766	736676.645935561	262269.726328623	3600.0	car	shop
4868	1	736676.645935561	262269.726328623	736338.1317673636	265320.85380774766	51793.0	car	home
4874	0	675161.2936829401	203626.6561951369	679932.8900709922	204825.15434148314	7200.0	car	leisure
4874	1	679932.8900709922	204825.15434148314	675161.2936829401	203626.6561951369	48531.0	car	home
4915	0	695441.16833201	261024.9143247535	694024.108131826	272648.6385187991	39600.0	car	work
4915	1	694024.108131826	272648.6385187991	696266.5908981961	262278.30085023475	1800.0	car	shop
4915	2	696266.5908981961	262278.30085023475	695441.16833201	261024.9143247535	18499.0	car	home
4925	0	683114.9226607656	264389.8427867714	685119.3824246153	254283.0704610136	3600.0	car	work
4925	1	685119.3824246153	254283.0704610136	683088.1164438254	251745.97031064736	1800.0	car	shop
4925	2	683088.1164438254	251745.97031064736	685580.9758966723	254835.94313406985	10800.0	car	work
4925	3	685580.9758966723	254835.94313406985	683094.2225506477	252237.19563388953	3600.0	car	leisure
4925	4	683094.2225506477	252237.19563388953	683114.9226607656	264389.8427867714	29524.0	car	home
4929	0	688692.354436093	282502.195453825	688462.252241042	293813.8418136304	18000.0	car	education
4929	1	688462.252241042	293813.8418136304	688456.5013110315	282701.50739802554	3600.0	car	leisure
4929	2	688456.5013110315	282701.50739802554	687583.9088872868	294149.20976754534	3600.0	car	education
4929	3	687583.9088872868	294149.20976754534	688692.354436093	282502.195453825	32845.0	car	home
4938	0	689450.3987497903	249216.6004514635	693808.0749435894	251250.46699838704	7200.0	car	work
4938	1	693808.0749435894	251250.46699838704	691005.9475988292	248099.45962932578	3600.0	car	leisure
4938	2	691005.9475988292	248099.45962932578	694275.9666723167	251959.31957310947	3600.0	car	work
4938	3	694275.9666723167	251959.31957310947	688855.6424238047	250093.4812610902	1800.0	car	shop
4938	4	688855.6424238047	250093.4812610902	689450.3987497903	249216.6004514635	49354.0	car	home
4957	0	684539.8298933501	245935.4214656585	684241.805896713	247737.41045858327	1800.0	car	work
4957	1	684241.805896713	247737.41045858327	684550.8452821998	245919.877555624	7200.0	car	shop
4957	2	684550.8452821998	245919.877555624	684078.8756007049	247067.3735449186	10800.0	car	work
4957	3	684078.8756007049	247067.3735449186	684539.8298933501	245935.4214656585	41244.0	car	home
4960	0	732742.4624680753	278560.1982129383	730020.473750519	278317.4876781065	3600.0	car	leisure
4960	1	730020.473750519	278317.4876781065	725235.3236269562	270135.5716554858	1800.0	car	shop
4960	2	725235.3236269562	270135.5716554858	730142.8090291283	278256.78320929635	25200.0	car	leisure
4960	3	730142.8090291283	278256.78320929635	732742.4624680753	278560.1982129383	26906.0	car	home
4964	0	664154.2050162551	244407.14126553535	662182.5918276169	244589.7171242336	3600.0	car	shop
4964	1	662182.5918276169	244589.7171242336	664154.2050162551	244407.14126553535	7200.0	car	home
4964	2	664154.2050162551	244407.14126553535	660727.0845878876	244354.3208966539	3600.0	car	leisure
4964	3	660727.0845878876	244354.3208966539	664154.2050162551	244407.14126553535	40878.0	car	home
4979	0	645754.5005861592	252473.7554908408	642953.0376122304	241672.09179649266	36000.0	car	work
4979	1	642953.0376122304	241672.09179649266	645754.5005861592	252473.7554908408	26156.0	car	home
5006	0	662925.3925809364	212722.5014931889	665783.9263176932	212801.3280183373	10800.0	car	work
5006	1	665783.9263176932	212801.3280183373	662925.3925809364	212722.5014931889	39820.0	car	home
5010	0	658822.5836808104	210818.7604949315	666541.3374821269	210824.5250300575	18000.0	car	work
5010	1	666541.3374821269	210824.5250300575	666386.1744731693	211295.23806610412	1800.0	car	shop
5010	2	666386.1744731693	211295.23806610412	665780.1239325043	210974.1555833119	1800.0	car	work
5010	3	665780.1239325043	210974.1555833119	665851.0040505629	210293.86619919896	3600.0	car	shop
5010	4	665851.0040505629	210293.86619919896	665734.2068568243	211376.25761085885	3600.0	car	leisure
5010	5	665734.2068568243	211376.25761085885	666311.2062877564	211717.6569942333	10800.0	car	shop
5010	6	666311.2062877564	211717.6569942333	658822.5836808104	210818.7604949315	21169.0	car	home
5014	0	667936.7367571385	234755.9370187222	668813.5409766897	236173.79983444928	1800.0	car	leisure
5014	1	668813.5409766897	236173.79983444928	667936.7367571385	234755.9370187222	3600.0	car	home
5014	2	667936.7367571385	234755.9370187222	667852.8776438992	237159.30673691275	3600.0	car	leisure
5014	3	667852.8776438992	237159.30673691275	667936.7367571385	234755.9370187222	42212.0	car	home
5028	0	661076.3449486394	269022.4165115145	661446.1258619266	269673.1101015044	10800.0	car	work
5028	1	661446.1258619266	269673.1101015044	663540.5260388877	271442.2755413835	3600.0	car	leisure
5028	2	663540.5260388877	271442.2755413835	661781.7650286969	269554.5847811536	18000.0	car	work
5028	3	661781.7650286969	269554.5847811536	661076.3449486394	269022.4165115145	21972.0	car	home
5039	0	709426.8002076222	238314.31521191882	711653.4316226597	236860.7022591551	7200.0	car	shop
5039	1	711653.4316226597	236860.7022591551	706616.1737127359	235168.58747429558	7200.0	car	leisure
5039	2	706616.1737127359	235168.58747429558	709426.8002076222	238314.31521191882	36286.0	car	home
5041	0	662780.9647031183	250562.05541102175	667460.0016877151	256605.55631488693	14400.0	car	work
5041	1	667460.0016877151	256605.55631488693	665357.715392149	258094.65762562442	3600.0	car	leisure
5041	2	665357.715392149	258094.65762562442	662780.9647031183	250562.05541102175	44781.0	car	home
5047	0	647283.5995986295	249083.35931392366	646003.517777363	249185.1897078119	32400.0	car	education
5047	1	646003.517777363	249185.1897078119	647530.6977041451	249140.62616411492	3600.0	car	leisure
5047	2	647530.6977041451	249140.62616411492	647283.5995986295	249083.35931392366	23411.0	car	home
5069	0	682984.8737196234	241112.69314992355	684038.2231852167	248278.2326520716	7200.0	car	work
5069	1	684038.2231852167	248278.2326520716	682984.8737196234	241112.69314992355	42439.0	car	home
5077	0	678602.712539171	216507.74274071975	676572.8714041924	214664.5530722402	3600.0	car	shop
5077	1	676572.8714041924	214664.5530722402	678602.712539171	216507.74274071975	31362.0	car	home
5107	0	646087.1703567146	249332.96491671161	643880.954259642	243655.9003448922	10800.0	car	work
5107	1	643880.954259642	243655.9003448922	646363.4057644682	239905.46642996217	1800.0	car	shop
5107	2	646363.4057644682	239905.46642996217	643642.2504750208	243402.0235187472	18000.0	car	work
5107	3	643642.2504750208	243402.0235187472	646409.9363612545	249668.13504823775	1800.0	car	shop
5107	4	646409.9363612545	249668.13504823775	645673.3626713394	248422.1738402957	3600.0	car	leisure
5107	5	645673.3626713394	248422.1738402957	646087.1703567146	249332.96491671161	21758.0	car	home
5134	0	670606.8844971337	262349.64185072994	683180.6819828685	247271.96502278745	3600.0	car	shop
5134	1	683180.6819828685	247271.96502278745	687003.5738952042	251929.80131062714	21600.0	car	work
5134	2	687003.5738952042	251929.80131062714	670606.8844971337	262349.64185072994	35186.0	car	home
5146	0	650467.163881189	224152.65504683857	687564.2222796639	250346.48038659868	32400.0	car	work
5146	1	687564.2222796639	250346.48038659868	678905.9319935465	269071.62839309254	1800.0	car	shop
5146	2	678905.9319935465	269071.62839309254	688470.5810460964	250770.8827415703	1800.0	car	work
5146	3	688470.5810460964	250770.8827415703	683579.4162982218	240757.74834718867	1800.0	car	leisure
5146	4	683579.4162982218	240757.74834718867	650467.163881189	224152.65504683857	21968.0	car	home
5147	0	681717.8018556752	247312.84813925312	682452.8310344771	247405.7906669013	32400.0	car	work
5147	1	682452.8310344771	247405.7906669013	681717.8018556752	247312.84813925312	23944.0	car	home
5153	0	691659.691791141	282462.5579826356	687232.0178755824	280901.40823350596	10800.0	car	work
5153	1	687232.0178755824	280901.40823350596	689730.5317292839	284166.3494473564	14400.0	car	leisure
5153	2	689730.5317292839	284166.3494473564	691659.691791141	282462.5579826356	28560.0	car	home
5154	0	661632.2581589004	264325.38028217765	657848.7689721982	259707.63305816634	18000.0	car	work
5154	1	657848.7689721982	259707.63305816634	661632.2581589004	264325.38028217765	37065.0	car	home
5164	0	657534.5963176194	259392.00627901117	658046.9450841796	254706.60876002477	46800.0	car	work
5164	1	658046.9450841796	254706.60876002477	658139.834259848	259888.6747592421	10800.0	car	leisure
5164	2	658139.834259848	259888.6747592421	657534.5963176194	259392.00627901117	6029.0	car	home
5171	0	703971.212767061	243649.05859984766	704321.0329746536	232408.07174578885	21600.0	car	work
5171	1	704321.0329746536	232408.07174578885	702504.4765457198	241984.33390435268	1800.0	car	leisure
5171	2	702504.4765457198	241984.33390435268	703971.212767061	243649.05859984766	29760.0	car	home
5174	0	676314.8636134468	232011.62080628242	649791.5382192581	224503.93871812534	21600.0	car	work
5174	1	649791.5382192581	224503.93871812534	679538.4202014059	227960.54943284416	10800.0	car	leisure
5174	2	679538.4202014059	227960.54943284416	676314.8636134468	232011.62080628242	29181.0	car	home
5178	0	687892.3507222263	282814.49029708095	676279.6020228972	255225.51077423166	14400.0	car	work
5178	1	676279.6020228972	255225.51077423166	678011.3479876411	248726.99417776978	3600.0	car	leisure
5178	2	678011.3479876411	248726.99417776978	676354.3382906124	255273.75879142372	14400.0	car	work
5178	3	676354.3382906124	255273.75879142372	682897.2968029295	246712.46665356515	1800.0	car	shop
5178	4	682897.2968029295	246712.46665356515	687892.3507222263	282814.49029708095	21615.0	car	home
5179	0	681116.6559160918	235360.91182551844	683899.9064967185	238273.0661145974	25200.0	car	work
5179	1	683899.9064967185	238273.0661145974	681116.6559160918	235360.91182551844	42954.0	car	home
5189	0	704962.1710657931	243578.48168538025	702851.2813660424	243229.52108949632	3600.0	car	shop
5189	1	702851.2813660424	243229.52108949632	704962.1710657931	243578.48168538025	7200.0	car	home
5189	2	704962.1710657931	243578.48168538025	702712.570078545	242744.02900403642	3600.0	car	shop
5189	3	702712.570078545	242744.02900403642	704962.1710657931	243578.48168538025	21093.0	car	home
5201	0	664923.9754175657	244998.7481039122	662683.1321839227	244054.25206012593	3600.0	car	shop
5201	1	662683.1321839227	244054.25206012593	660486.8041759086	244499.18473117697	3600.0	car	leisure
5201	2	660486.8041759086	244499.18473117697	664923.9754175657	244998.7481039122	51801.0	car	home
5210	0	712867.6924884606	263680.72438757727	710320.7951882847	261747.5709067636	18000.0	car	work
5210	1	710320.7951882847	261747.5709067636	710532.4376004626	260678.30586073166	10800.0	car	shop
5210	2	710532.4376004626	260678.30586073166	712867.6924884606	263680.72438757727	29670.0	car	home
5220	0	725871.9524191064	238422.7159984801	724441.4474549646	239567.5980628638	36000.0	car	work
5220	1	724441.4474549646	239567.5980628638	725871.9524191064	238422.7159984801	16834.0	car	home
5228	0	686831.2030863521	246498.20729805305	683118.3086551157	247174.1742470822	10800.0	car	work
5228	1	683118.3086551157	247174.1742470822	684176.5457588945	247599.45468195237	1800.0	car	leisure
5228	2	684176.5457588945	247599.45468195237	682270.447509949	247354.65119063086	28800.0	car	work
5228	3	682270.447509949	247354.65119063086	683546.6017555419	247592.75901449437	14400.0	car	leisure
5228	4	683546.6017555419	247592.75901449437	686831.2030863521	246498.20729805305	5360.0	car	home
5229	0	722648.8522316846	220616.9552964912	722758.5222811094	220850.65808330587	10800.0	car	work
5229	1	722758.5222811094	220850.65808330587	722648.8522316846	220616.9552964912	45642.0	car	home
5249	0	656522.5838803906	228967.3050929688	650341.3259243777	224162.51019599856	36000.0	car	work
5249	1	650341.3259243777	224162.51019599856	652654.4808766939	214009.59887174028	1800.0	car	shop
5249	2	652654.4808766939	214009.59887174028	656522.5838803906	228967.3050929688	22162.0	car	home
5250	0	665433.2979420192	210896.92941372606	667768.0762816278	209389.38368403885	18000.0	car	work
5250	1	667768.0762816278	209389.38368403885	666226.9709620711	211008.63655001693	3600.0	car	leisure
5250	2	666226.9709620711	211008.63655001693	667355.5242472204	210031.09604865476	14400.0	car	work
5250	3	667355.5242472204	210031.09604865476	665688.871865701	210838.87748864878	1800.0	car	shop
5250	4	665688.871865701	210838.87748864878	665433.2979420192	210896.92941372606	22716.0	car	home
5268	0	696498.9108873344	251563.55096481717	681069.8612111794	245977.8492797785	32400.0	car	work
5268	1	681069.8612111794	245977.8492797785	696498.9108873344	251563.55096481717	14355.0	car	home
5270	0	664618.2001313444	265577.02898893645	664250.2472294648	260196.3111999814	36000.0	car	work
5270	1	664250.2472294648	260196.3111999814	664618.2001313444	265577.02898893645	22855.0	car	home
5293	0	663997.1618601839	243578.3754240827	668993.5167715439	244077.14451226383	21600.0	car	work
5293	1	668993.5167715439	244077.14451226383	674386.4606364521	248380.38123045664	3600.0	car	leisure
5293	2	674386.4606364521	248380.38123045664	668872.1165771772	244360.4199318151	10800.0	car	work
5293	3	668872.1165771772	244360.4199318151	663997.1618601839	243578.3754240827	29986.0	car	home
5308	0	683495.0128158698	242493.21773837414	686049.8714340887	237851.88432146973	7200.0	car	work
5308	1	686049.8714340887	237851.88432146973	685364.9910134603	237674.46748059822	1800.0	car	shop
5308	2	685364.9910134603	237674.46748059822	685548.1190693884	238283.92570690348	14400.0	car	work
5308	3	685548.1190693884	238283.92570690348	683112.5630760575	240922.2646758092	3600.0	car	leisure
5308	4	683112.5630760575	240922.2646758092	683495.0128158698	242493.21773837414	34089.0	car	home
5315	0	730774.4202517464	223167.5160253647	722691.939710578	221034.92467500997	14400.0	car	shop
5315	1	722691.939710578	221034.92467500997	724055.5192536735	210960.32066699842	7200.0	car	leisure
5315	2	724055.5192536735	210960.32066699842	730774.4202517464	223167.5160253647	28620.0	car	home
5323	0	719842.1550217464	258651.34988586445	721662.8142859502	256032.91972818505	25200.0	car	work
5323	1	721662.8142859502	256032.91972818505	721101.3158648929	258491.30803388183	1800.0	car	leisure
5323	2	721101.3158648929	258491.30803388183	719842.1550217464	258651.34988586445	35949.0	car	home
5328	0	648812.9713714989	248737.3754381206	646057.0033635192	249642.90508951785	1800.0	car	work
5328	1	646057.0033635192	249642.90508951785	646270.3167526375	248942.13540715672	25200.0	car	education
5328	2	646270.3167526375	248942.13540715672	648812.9713714989	248737.3754381206	32885.0	car	home
5341	0	700288.4449210735	239817.6371656653	702179.9909098098	242263.61126764817	36000.0	car	work
5341	1	702179.9909098098	242263.61126764817	702935.1628566374	242643.00948437877	10800.0	car	leisure
5341	2	702935.1628566374	242643.00948437877	700288.4449210735	239817.6371656653	14169.0	car	home
5343	0	666006.0876926252	257251.77915368337	664168.3992155168	255784.3911217651	28800.0	car	work
5343	1	664168.3992155168	255784.3911217651	664791.7876357473	258271.39550865564	14400.0	car	shop
5343	2	664791.7876357473	258271.39550865564	666006.0876926252	257251.77915368337	18345.0	car	home
5345	0	675969.3965380414	250646.16261969745	680449.2844553166	248465.20225222435	32400.0	car	work
5345	1	680449.2844553166	248465.20225222435	675969.3965380414	250646.16261969745	33538.0	car	home
5361	0	690533.0204723725	283085.03839160665	690484.6466034962	283240.36196937255	3600.0	car	shop
5361	1	690484.6466034962	283240.36196937255	690533.0204723725	283085.03839160665	49290.0	car	home
5367	0	708795.8880645214	232500.84743644032	704914.519930632	231758.17398569945	43200.0	car	work
5367	1	704914.519930632	231758.17398569945	705513.9476780355	231707.541072954	7200.0	car	leisure
5367	2	705513.9476780355	231707.541072954	708795.8880645214	232500.84743644032	11132.0	car	home
5384	0	664072.3182472108	211984.66054039964	665649.243564153	211538.44983609434	1800.0	car	leisure
5384	1	665649.243564153	211538.44983609434	663825.5465436293	212454.73725631434	1800.0	car	work
5384	2	663825.5465436293	212454.73725631434	664085.176860251	214604.60298621946	10800.0	car	leisure
5384	3	664085.176860251	214604.60298621946	662886.5627462291	213299.20933898908	3600.0	car	work
5384	4	662886.5627462291	213299.20933898908	665910.8594100301	211553.60385175492	14400.0	car	leisure
5384	5	665910.8594100301	211553.60385175492	663346.7384737263	212197.9291522217	1800.0	car	work
5384	6	663346.7384737263	212197.9291522217	666220.675020869	211597.65053646106	14400.0	car	leisure
5384	7	666220.675020869	211597.65053646106	664072.3182472108	211984.66054039964	6418.0	car	home
5386	0	662069.0303862706	230608.72808257624	661907.2909859876	231044.7642422849	14400.0	car	work
5386	1	661907.2909859876	231044.7642422849	656803.6828526821	233713.9799111934	1800.0	car	leisure
5386	2	656803.6828526821	233713.9799111934	662389.6434944329	230816.9170490199	18000.0	car	work
5386	3	662389.6434944329	230816.9170490199	662069.0303862706	230608.72808257624	27879.0	car	home
5391	0	641914.308142674	260997.41396069457	643646.6628226225	261673.20712178494	36000.0	car	work
5391	1	643646.6628226225	261673.20712178494	641914.308142674	260997.41396069457	22543.0	car	home
5393	0	644078.1822497855	242803.22060684842	646935.4510726411	240593.4115928205	10800.0	car	work
5393	1	646935.4510726411	240593.4115928205	646267.7845589133	239598.92956041085	1800.0	car	shop
5393	2	646267.7845589133	239598.92956041085	646590.2380204181	240506.61409580038	25200.0	car	work
5393	3	646590.2380204181	240506.61409580038	644078.1822497855	242803.22060684842	27678.0	car	home
5452	0	665180.7522694503	242614.64778372453	660302.169162545	244605.5632448882	1800.0	car	leisure
5452	1	660302.169162545	244605.5632448882	662525.3610558577	244329.28359786977	39600.0	car	work
5452	2	662525.3610558577	244329.28359786977	660843.2492049452	244363.19728239885	7200.0	car	leisure
5452	3	660843.2492049452	244363.19728239885	665180.7522694503	242614.64778372453	8067.0	car	home
5453	0	645853.6637868672	266673.46706438146	646869.7651319919	268439.1874374125	18000.0	car	work
5453	1	646869.7651319919	268439.1874374125	658116.7044661101	262871.37666008	3600.0	car	leisure
5453	2	658116.7044661101	262871.37666008	646205.6259266147	267901.6537953081	14400.0	car	work
5453	3	646205.6259266147	267901.6537953081	646611.5930975135	267806.88213330536	1800.0	car	shop
5453	4	646611.5930975135	267806.88213330536	646248.1355809523	267304.24230564287	7200.0	car	work
5453	5	646248.1355809523	267304.24230564287	658541.6414962964	262246.7671381867	10800.0	car	leisure
5453	6	658541.6414962964	262246.7671381867	645853.6637868672	266673.46706438146	14117.0	car	home
5460	0	688490.4159386171	282831.8071216208	689731.476230449	283068.94121338805	3600.0	car	shop
5460	1	689731.476230449	283068.94121338805	688490.4159386171	282831.8071216208	47122.0	car	home
5473	0	664099.3117423239	268186.39303920564	653251.7082889247	271291.7555686848	32400.0	car	work
5473	1	653251.7082889247	271291.7555686848	664099.3117423239	268186.39303920564	28662.0	car	home
5491	0	691275.9036283541	235240.290352584	688091.9742400217	234169.56815286976	10800.0	car	work
5491	1	688091.9742400217	234169.56815286976	691275.9036283541	235240.290352584	50736.0	car	home
5493	0	705076.1514073174	232284.16605264242	696934.4620457084	245551.1506326056	36000.0	car	work
5493	1	696934.4620457084	245551.1506326056	705076.1514073174	232284.16605264242	25263.0	car	home
5512	0	641257.9172479789	265012.6447489755	652168.9463903547	258174.6941522954	21600.0	car	education
5512	1	652168.9463903547	258174.6941522954	657249.4046929968	262914.3787612684	10800.0	car	leisure
5512	2	657249.4046929968	262914.3787612684	641257.9172479789	265012.6447489755	26113.0	car	home
5533	0	706575.9394392986	228074.4928058249	711020.0345874904	226880.41690267468	10800.0	car	work
5533	1	711020.0345874904	226880.41690267468	707788.290949261	227666.33109619952	3600.0	car	shop
5533	2	707788.290949261	227666.33109619952	710798.219829642	227332.20543707575	14400.0	car	work
5533	3	710798.219829642	227332.20543707575	706575.9394392986	228074.4928058249	31398.0	car	home
5535	0	709877.138678054	258886.0893404425	712100.1236218123	263714.35989188676	36000.0	car	work
5535	1	712100.1236218123	263714.35989188676	710289.496932479	261499.6929275179	3600.0	car	shop
5535	2	710289.496932479	261499.6929275179	709877.138678054	258886.0893404425	26824.0	car	home
5551	0	685325.3352106627	250425.782102334	682475.6038848598	252296.06297674144	14400.0	car	work
5551	1	682475.6038848598	252296.06297674144	685292.7454487941	252107.1325629776	3600.0	car	leisure
5551	2	685292.7454487941	252107.1325629776	685325.3352106627	250425.782102334	21913.0	car	home
5557	0	678187.810812208	230967.92914635103	681479.1814321277	249519.66487970174	50400.0	car	work
5557	1	681479.1814321277	249519.66487970174	678187.810812208	230967.92914635103	1800.0	car	home
5567	0	692733.3863425641	249272.07749242522	681854.6477846977	246033.3460456425	21600.0	car	work
5567	1	681854.6477846977	246033.3460456425	683024.2664998196	247121.19046705283	7200.0	car	shop
5567	2	683024.2664998196	247121.19046705283	692733.3863425641	249272.07749242522	32469.0	car	home
5584	0	694046.9585560922	268397.52303972206	721771.5496718289	258250.16477727928	39600.0	car	work
5584	1	721771.5496718289	258250.16477727928	697308.4203159198	261879.11173125205	1800.0	car	shop
5584	2	697308.4203159198	261879.11173125205	694046.9585560922	268397.52303972206	18088.0	car	home
5596	0	683581.8130807717	248813.88486516496	681463.1824197051	246947.06115421184	21600.0	car	work
5596	1	681463.1824197051	246947.06115421184	683333.2300422748	248396.11944809073	3600.0	car	leisure
5596	2	683333.2300422748	248396.11944809073	681242.4290660816	246423.5524055564	18000.0	car	work
5596	3	681242.4290660816	246423.5524055564	683031.8921452124	248360.8977330882	10800.0	car	leisure
5596	4	683031.8921452124	248360.8977330882	683581.8130807717	248813.88486516496	10079.0	car	home
5598	0	707357.6765700891	227394.2502073763	704343.6734771705	232212.97958076032	1800.0	car	shop
5598	1	704343.6734771705	232212.97958076032	705555.9141099044	231871.19777488813	32400.0	car	work
5598	2	705555.9141099044	231871.19777488813	704592.2619831185	232459.81211214888	1800.0	car	shop
5598	3	704592.2619831185	232459.81211214888	707357.6765700891	227394.2502073763	25212.0	car	home
5600	0	689340.2460368503	255424.60345570897	689949.6704789073	249950.6126519364	28800.0	car	education
5600	1	689949.6704789073	249950.6126519364	690672.3049206914	248571.2516067235	3600.0	car	leisure
5600	2	690672.3049206914	248571.2516067235	689340.2460368503	255424.60345570897	22074.0	car	home
5612	0	688808.1643702168	205063.51953101123	675880.1850538854	209383.32737124455	32400.0	car	education
5612	1	675880.1850538854	209383.32737124455	689479.7076323995	205430.24621655646	1800.0	car	shop
5612	2	689479.7076323995	205430.24621655646	688808.1643702168	205063.51953101123	27387.0	car	home
5624	0	660662.5084796657	220245.47161651403	663407.763316139	214144.12363184072	3600.0	car	shop
5624	1	663407.763316139	214144.12363184072	660662.5084796657	220245.47161651403	42677.0	car	home
5628	0	696061.4355451441	246386.0882915138	691720.3095667905	242311.6818764494	36000.0	car	work
5628	1	691720.3095667905	242311.6818764494	696124.4441311692	244678.18768511823	1800.0	car	shop
5628	2	696124.4441311692	244678.18768511823	691548.7296617378	242799.40098167854	10800.0	car	work
5628	3	691548.7296617378	242799.40098167854	700675.5704028574	244057.96826418376	7200.0	car	leisure
5628	4	700675.5704028574	244057.96826418376	696061.4355451441	246386.0882915138	6253.0	car	home
5644	0	645797.0995857082	244843.10567709155	646090.6088204915	244737.91431844665	7200.0	car	work
5644	1	646090.6088204915	244737.91431844665	645797.0995857082	244843.10567709155	62750.0	car	home
5653	0	675285.6926893841	215540.8638878864	692172.6702186035	209335.94963344545	39600.0	car	work
5653	1	692172.6702186035	209335.94963344545	675285.6926893841	215540.8638878864	26464.0	car	home
5656	0	656393.5660467495	260996.9952509225	661477.1018828443	259220.01301321312	1800.0	car	work
5656	1	661477.1018828443	259220.01301321312	657941.2891183795	260202.42506219464	3600.0	car	leisure
5656	2	657941.2891183795	260202.42506219464	661205.5451038107	259207.5351249332	1800.0	car	work
5656	3	661205.5451038107	259207.5351249332	656393.5660467495	260996.9952509225	58468.0	car	home
5661	0	664116.1336832731	209443.58607221508	665885.9275468071	211427.56228712268	14400.0	car	work
5661	1	665885.9275468071	211427.56228712268	665863.9255917011	211610.1499677354	3600.0	car	leisure
5661	2	665863.9255917011	211610.1499677354	665202.5922067254	211500.93813421443	21600.0	car	work
5661	3	665202.5922067254	211500.93813421443	664116.1336832731	209443.58607221508	18637.0	car	home
5680	0	710776.615591804	261134.6253792593	736747.5420234551	253159.6371665053	10800.0	car	work
5680	1	736747.5420234551	253159.6371665053	731731.1506562151	252692.6541943533	1800.0	car	shop
5680	2	731731.1506562151	252692.6541943533	737223.653153884	252862.75097857474	10800.0	car	leisure
5680	3	737223.653153884	252862.75097857474	737151.006377539	253244.22916050168	7200.0	car	work
5680	4	737151.006377539	253244.22916050168	714366.3471903095	262346.89171562885	18000.0	car	leisure
5680	5	714366.3471903095	262346.89171562885	710776.615591804	261134.6253792593	17514.0	car	home
5685	0	707557.8093813908	228060.7727693691	714258.2749845673	228526.96664709089	36000.0	car	work
