Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;-6%;41.6627655;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;-4%;41.6627655;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;-2%;41.6627655;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;+2%;41.66133881;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;+4%;41.65912247;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/Freeflow;+6%;41.65872955;0.025999997;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;0%;12.48837757;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+/-2%;12.48783493;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+/-4%;12.48834038;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+/-6%;12.48767376;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;-6%;12.48871517;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;-4%;12.48871517;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;-2%;12.48864937;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+2%;12.48702335;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+4%;12.48796558;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+6%;12.48662758;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;0%;5.839619637;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+/-2%;5.839772701;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+/-4%;5.839612007;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+/-6%;5.839401722;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;-6%;5.839708805;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;-4%;5.839848042;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;-2%;5.839827061;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+2%;5.839718819;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+4%;5.839376926;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+6%;5.839095116;0.045000002;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;0.000106546;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;0.000106877;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;0.000122009;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;0.000180407;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;4.15515E-05;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;5.23953E-05;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;7.52961E-05;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;0.000138458;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;0.000191624;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;0.000319263;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;0%;15.47837925;0.000306883;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;0.000310318;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;0.000320323;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;0.00033635;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;0.000219472;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;0.000244891;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;0.000273379;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+2%;15.45716667;0.000347257;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+4%;15.46105671;0.000395755;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+6%;15.43054295;0.000453228;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;0%;6.126023769;0.000585178;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1227355;0.000585752;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124218941;0.000588197;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.126291752;0.00059075;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;-6%;6.127859116;0.000505774;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;-4%;6.126489639;0.000535181;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;-2%;6.125799179;0.000562087;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+2%;6.119670868;0.000609417;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+4%;6.12195015;0.000641213;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+6%;6.124723434;0.000675727;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;0%;41.66257095;0.00013377;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+/-2%;41.66205597;0.000136838;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;0.000145576;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;0.00016317;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;-6%;41.6627655;7.8893E-05;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;-4%;41.6627655;8.93045E-05;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;-2%;41.6627655;0.000108683;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+2%;41.66133881;0.000164992;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+4%;41.65912247;0.000201847;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+6%;41.65872955;0.000247446;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;0%;12.48837757;0.000316127;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+/-2%;12.48783493;0.000318246;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+/-4%;12.48834038;0.000325928;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+/-6%;12.48767376;0.000342463;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;-6%;12.48871517;0.000256133;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;-4%;12.48871517;0.000270922;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;-2%;12.48864937;0.000290978;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+2%;12.48702335;0.000345514;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+4%;12.48796558;0.000380933;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+6%;12.48662758;0.000428792;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;0%;5.839619637;0.000567462;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+/-2%;5.839772701;0.000570099;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+/-4%;5.839612007;0.000574832;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+/-6%;5.839401722;0.00057671;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;-6%;5.839708805;0.000510028;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;-4%;5.839848042;0.000532074;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;-2%;5.839827061;0.000548909;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+2%;5.839718819;0.000591289;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+4%;5.839376926;0.000617589;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+6%;5.839095116;0.000643391;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;0.010680032;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;0.012308198;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;0.013287968;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;0.014904844;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;0.004977524;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;0.005778007;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;0.007561798;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;0.017054603;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;0.020797933;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;0.024832169;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;0%;15.47837925;0.020840727;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;0.021289533;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;0.022025201;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;0.024077615;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;0.014001874;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;0.015571965;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;0.017670196;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+2%;15.45716667;0.024908872;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+4%;15.46105671;0.028478445;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+6%;15.43054295;0.03415335;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;0%;6.126023769;0.034060121;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1227355;0.034357283;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124218941;0.036390927;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.126291752;0.034642905;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;-6%;6.127859116;0.027690023;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;-4%;6.126489639;0.029569829;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;-2%;6.125799179;0.031378463;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+2%;6.119670868;0.037336107;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+4%;6.12195015;0.043212015;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+6%;6.124723434;0.041595809;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;0%;41.66257095;0.011360387;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+/-2%;41.66205597;0.011831703;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;0.012672739;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;0.014460005;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;-6%;41.6627655;0.006268911;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;-4%;41.6627655;0.007143422;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;-2%;41.6627655;0.00893067;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+2%;41.66133881;0.014732736;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+4%;41.65912247;0.018202063;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+6%;41.65872955;0.022651106;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;0%;12.48837757;0.021714726;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+/-2%;12.48783493;0.022005577;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+/-4%;12.48834038;0.023086024;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+/-6%;12.48767376;0.024497349;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;-6%;12.48871517;0.016469045;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;-4%;12.48871517;0.017851092;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;-2%;12.48864937;0.019507729;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+2%;12.48702335;0.024503427;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+4%;12.48796558;0.028320951;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+6%;12.48662758;0.032525659;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;0%;5.839619637;0.033467274;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+/-2%;5.839772701;0.033863455;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+/-4%;5.839612007;0.033974349;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+/-6%;5.839401722;0.034788948;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;-6%;5.839708805;0.027563011;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;-4%;5.839848042;0.028906856;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;-2%;5.839827061;0.030885071;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+2%;5.839718819;0.036841847;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+4%;5.839376926;0.039041825;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+6%;5.839095116;0.042014882;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;0.007849866;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;0.009099423;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;0.009630171;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;0.010368752;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;0.00360962;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;0.004235078;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;0.005568447;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;0.012630394;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;0.015025261;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;0.017127886;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;0%;15.47837925;0.014396915;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;0.014685677;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;0.015188999;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;0.016279571;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;0.009831822;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;0.010969036;ØGermany;NA;NA
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;0.01243664;ØGermany;NA;NA
