Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;%OfEmConcept;V;V_0%;V_100%;EFA;EFA_0%;EFA_100%;V_weighted;V_weighted_0%;V_weighted_100%;EFA_weighted;EFA_weighted_0%;EFA_weighted_100%;AmbientCondPattern;EFA_WTT;EFA_WTT_0%;EFA_WTT_100%;EFA_WTW;EFA_WTW_0%;EFA_WTW_100%
HGV_detailed[4.1];HGV;2020;REF D HB41;SO2;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0.012619692;0.010176549;0.015097713;9.478362083;9.49412632;9.454304695;0.0075165;0.005930214;0.009121826;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;N2O;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.01;0.01;0.01;86.1652832;86.17700958;86.14215088;0.04345664;0.04345664;0.04345664;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;N2O;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.017000001;0.017000001;0.017000001;17.54577637;17.70776558;17.40929222;0.052692823;0.052692823;0.052692823;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;N2O;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.014;0.014;0.014;27.35533333;27.35554886;27.35498238;0.047037929;0.047037933;0.047037933;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;N2O;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0.017000001;0.017000001;0.017000001;9.45732975;9.473024368;9.433322906;0.04313051;0.04313051;0.04313051;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NH3;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.002;0.002;0.002;86.1652832;86.17700958;86.14215088;0.012689142;0.012689142;0.012689142;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NH3;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.002;0.002;0.002;17.54577637;17.70776558;17.40929222;0.017355142;0.01735514;0.01735514;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NH3;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.002;0.002;0.002;27.35533333;27.35554886;27.35498238;0.011355663;0.011355663;0.011355663;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NH3;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0.002;0.002;0.002;9.45732975;9.473024368;9.433322906;0.014842311;0.014842311;0.014842311;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM (non-exhaust);MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.129999995;0.129999995;0.129999995;86.29055786;86.30230713;86.26737976;0.129999995;0.129999995;0.129999995;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM (non-exhaust);MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.129999995;0.129999995;0.129999995;17.57118225;17.73347473;17.43442726;0.129999995;0.129999995;0.129999995;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.100000001;0.100000001;0.100000001;27.4162674;27.41648865;27.41589928;0.099999994;0.100000001;0.100000001;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM (non-exhaust);Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;1.200000048;1.200000048;1.200000048;9.478362083;9.49412632;9.454304695;1.200000048;1.200000048;1.200000048;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Benzene;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.013503658;0.01501148;0.012215013;86.29055786;86.30230713;86.26737976;0.000396474;0.00037599;0.000416583;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Benzene;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.03084443;0.030874228;0.031022485;17.57118225;17.73347473;17.43442726;0.001350742;0.001189126;0.001512447;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Benzene;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.025929362;0.026656397;0.025151547;27.4162674;27.41648865;27.41589928;0.001136077;0.001115605;0.001157224;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Benzene;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0.055851143;0.057073243;0.054592766;9.478362083;9.49412632;9.454304695;0.002463436;0.002392605;0.002545695;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.430469543;0.443021297;0.426121384;86.29055786;86.30230713;86.26737976;0.018360453;0.01813573;0.018423948;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;1.398863554;1.197027326;1.588004231;17.57118225;17.73347473;17.43442726;0.04957838;0.045490943;0.051531594;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.76265794;0.761938334;0.763969183;27.4162674;27.41648865;27.41589928;0.036786627;0.03375002;0.039764453;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;2.057065487;1.891726017;2.22734499;9.478362083;9.49412632;9.454304695;0.082460031;0.077009499;0.087160908;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.215234771;0.221510649;0.213060692;86.29055786;86.30230713;86.26737976;0.007942456;0.007543988;0.008318707;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.699431777;0.598513663;0.794002116;17.57118225;17.73347473;17.43442726;0.019547483;0.017723918;0.021050751;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.38132897;0.380969167;0.381984591;27.4162674;27.41648865;27.41589928;0.017945483;0.016813835;0.019052919;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;1.028532743;0.945863008;1.113672495;9.478362083;9.49412632;9.454304695;0.038408712;0.035693787;0.041008666;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.044;0.044;0.044;86.29055786;86.30230713;86.26737976;0.044000003;0.044;0.044;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.068000004;0.068000004;0.068000004;17.57118225;17.73347473;17.43442726;0.067999996;0.068000004;0.068000004;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.068000004;0.068000004;0.068000004;27.4162674;27.41648865;27.41589928;0.068000019;0.068000004;0.068000004;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0.068000004;0.068000004;0.068000004;9.478362083;9.49412632;9.454304695;0.068000019;0.068000004;0.068000004;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.0044;0.0044;0.0044;86.29055786;86.30230713;86.26737976;0.0044;0.0044;0.0044;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.0068;0.0068;0.0068;17.57118225;17.73347473;17.43442726;0.006800001;0.0068;0.0068;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.0068;0.0068;0.0068;27.4162674;27.41648865;27.41589928;0.006800001;0.0068;0.0068;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0.0068;0.0068;0.0068;9.478362083;9.49412632;9.454304695;0.006800001;0.0068;0.0068;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;912.611084;795.3661499;1025.135254;86.29055786;86.30230713;86.26737976;644.1186523;549.2877197;739.2587891;;218.217041;190.0624084;245.2367096;1130.828125;985.4285889;1270.371948
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;2162.286621;1596.020264;2690.823486;17.57118225;17.73347473;17.43442726;1626.81543;1152.253784;2083.535645;;517.5192871;381.6012878;644.3793335;2679.805908;1977.621582;3335.202881
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;918.6513672;745.8927002;1095.866577;27.4162674;27.41648865;27.41589928;571.9152832;459.5628967;686.7345581;;219.2736053;177.8010712;261.8162537;1137.924927;923.6937866;1357.682861
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;2312.299561;1866.057007;2764.912109;9.478362083;9.49412632;9.454304695;1386.877441;1096.918213;1680.31665;;553.3103027;446.1907654;661.9591675;2865.609863;2312.247803;3426.871338
